Month,Imported Food,Food,Food &  Non Alcoholic Bev.,Alcoholic Beverage. Tobacco and Kola,Clothing and Footwear,"Housing Water, Electricity. Gas and Other  Fuel",Furnishings & Household Equipment Maintenance.,Health.,Transport,Communication,Recreation & Culture.,Education,Restaurant &  Hotels,Miscellaneous Goods & Services
1999-01,155.45143810593527,27.614407220454986,27.200122351700895,28.62675371073132,50.18728662219054,30.00670833296345,36.122053834685744,43.74342186589201,31.62772846216862,0.0,36.70770997238811,0.0,0.0,34.19371973556598
1999-02,155.45143810593527,27.089887184117707,26.72471548046068,29.90049941250994,45.982308189930265,30.666706492969404,35.03333898928121,44.52850287718441,32.10980879110629,0.0,36.16287169365211,0.0,0.0,34.116971621126176
1999-03,155.45143810593527,26.903634011950988,26.52953959710716,29.426284089794663,46.48133612438844,28.553862296792083,36.400013875653954,45.12880097090965,33.553180656618714,0.0,35.770931221014315,0.0,0.0,33.50142698046369
1999-04,155.45143810593527,27.467270661450854,27.094815428672064,29.75024856717991,46.53951340773791,26.69659972438747,36.161543132364315,44.785126351740615,33.849440797343185,0.0,37.809062561107616,0.0,0.0,34.04292558914865
1999-05,155.45143810593527,27.919925701595925,27.539309397776563,29.42030394668418,46.59793727737993,27.010628702268995,35.44434750973032,41.94747149373052,34.32099960387522,0.0,38.560449661664116,0.0,0.0,33.817200243865656
1999-06,155.45143810593527,28.108515499984467,27.66550731446122,31.162566877968846,45.78823193423273,26.09258127068553,35.606897240229216,43.404136111009215,34.26672699284304,0.0,39.158556177006346,0.0,0.0,34.222541437209784
1999-07,155.45143810593527,28.040788352329184,27.603211045552406,32.44829566864791,48.204516900354115,24.240591626359574,39.84632760680958,41.69339015451551,33.05682561645477,0.0,42.62876369715034,0.0,0.0,34.71881615851103
1999-08,155.45143810593527,27.190145816495626,26.80306719789367,33.24837283371545,47.31773840037753,23.430802825000313,41.45999132433798,42.67513112653391,33.841844384291996,0.0,44.42384795165898,0.0,0.0,34.915877991066274
1999-09,155.45143810593527,26.54445698260303,26.197572432244513,33.1880999297872,46.86369260466279,22.231965822165574,40.88249743771602,43.53371127939396,30.597110742631084,0.0,43.188771119431394,0.0,0.0,38.98293336948792
1999-10,155.45143810593527,26.260616892726645,25.929748206241797,33.3124148879511,48.22309499827815,22.483849071835245,40.87477556089408,46.74433980057269,31.356928228103946,0.0,42.3846239395916,0.0,0.0,38.788813296690584
1999-11,155.45143810593527,26.59623023194361,26.24134375482763,31.969835062321337,48.671893021062154,22.729190932348416,41.858963235713794,45.537273256482095,31.31969509762158,0.0,42.25870478579751,0.0,0.0,39.1896665583076
1999-12,155.45143810593527,26.872153628297884,26.529721238459558,30.477017542337126,49.65563105551824,22.46163931853777,40.64827601760494,46.402306728376765,31.83248887872162,0.0,40.781854665466795,0.0,0.0,39.52758567157177
2000-01,155.45143810593527,26.991285594849433,26.66281959963951,31.993016000704618,50.679777928368,22.88096932102738,40.38393408940751,46.174743079770344,32.37611118628978,0.0,41.11832912324394,0.0,0.0,39.77976116901845
2000-02,155.45143810593527,27.22980094011544,26.967729684552776,32.879837552976035,51.63241356825831,21.99695722409673,40.20400083174511,47.25885456002679,33.62853091906093,0.0,41.66636613180915,0.0,0.0,40.21933738679142
2000-03,155.45143810593527,27.290537557097377,27.088544819795512,34.50867622193962,51.84810162877784,22.501510100971704,40.53985150369959,47.69047759558737,33.41081438303358,0.0,42.69227887629809,0.0,0.0,39.88511391259055
2000-04,155.45143810593527,28.09391297797081,27.867575043453236,33.786580630394646,52.4503943406143,23.198203562616673,40.32177844122178,48.69931816150954,33.398315633408565,0.0,41.332897810327644,0.0,0.0,39.841349558416205
2000-05,155.45143810593527,28.47649333376741,28.254194312670222,34.57651787764631,50.78751852992538,25.786006282864314,40.513314141275416,51.64711896091124,33.52165556648205,0.0,40.978811139527856,0.0,0.0,40.19453460444033
2000-06,155.45143810593527,28.831150099808372,28.573164647025823,35.13244139208182,50.732560513485105,28.882069248812243,40.38334897877656,50.881025268223226,34.92149423407116,0.0,42.150332041520535,0.0,0.0,40.50001861686745
2000-07,155.45143810593527,29.185519356994615,28.911466310116218,35.18795976473108,52.39287719552568,27.51235325380999,41.36092132115419,50.765893438578246,35.4054179988378,0.0,41.383563036091104,0.0,0.0,40.8517775381961
2000-08,155.45143810593527,29.2239600858313,28.95528607447494,36.22827722310583,52.385506337654476,29.890650611355813,41.588452244398574,51.19289050542438,36.427750729558724,0.0,47.08057157442024,0.0,0.0,40.79667192099715
2000-09,155.45143810593527,28.687560409016694,28.440477954418398,36.979231909165335,51.198404671740796,32.73752546306224,41.34721804033724,50.34219863295056,36.039207977528505,0.0,42.510838797898636,0.0,0.0,40.90037710010644
2000-10,155.45143810593527,28.93303057022816,28.678862910565933,35.866214591752346,52.229887548380425,33.61853556418417,42.22593911047427,49.71242918633471,35.86920167767839,0.0,42.59536533374474,0.0,0.0,41.00447276964221
2000-11,155.45143810593527,29.099408694877756,28.88780714737601,38.423125833346624,52.36692899673623,33.714456063919606,42.837334132749355,51.60413092785044,36.74108023988422,0.0,43.52454933120001,0.0,0.0,40.59622528106409
2000-12,155.45143810593527,29.949136607267373,29.773171075674014,37.39183152967217,52.099762305086074,33.36794147119085,42.69412990598922,51.67839493883668,36.710594872074346,0.0,44.372499862353145,0.0,0.0,40.75483754094946
2001-01,155.45143810593527,30.24469775627803,30.160441442295,37.16624397274762,52.437887148821375,31.84567281446627,43.575305054403835,51.45460740669745,38.86080037428645,0.0,44.708975346409794,0.0,0.0,41.34943851795933
2001-02,155.45143810593527,32.09747873208468,31.974373226305712,37.257601610961956,52.884182369532255,32.2130083208637,43.40544084773289,51.65006329930767,38.51835071191271,0.0,44.49096959151728,0.0,0.0,43.461136383293805
2001-03,155.45143810593527,34.65495593179295,34.442953703498816,36.346277880007165,54.55284090621581,28.851575651162204,44.64156165218415,51.596794133055305,38.20677138592938,0.0,44.25039758084899,0.0,0.0,46.08218320165211
2001-04,155.45143810593527,37.2808094717182,37.06545150964352,36.53897423237791,57.235201815567486,28.614559741648517,44.55938001608401,54.00299019571649,36.278920331456355,0.0,45.50745940875359,0.0,0.0,45.968691434152916
2001-05,155.45143810593527,38.083243476821806,37.751574178073625,40.43139254832314,53.09444050271254,27.788059081097906,43.51123710373862,46.27044559121439,35.41247819592675,0.0,46.080737409653125,0.0,0.0,46.54981686877567
2001-06,155.45143810593527,39.178266408891766,38.749674942438844,43.34425476846282,54.6874134079664,22.624192617156442,49.86226292989589,44.89110641178602,37.877643281379704,0.0,49.57245098441842,0.0,0.0,44.334200009562736
2001-07,155.45143810593527,38.55747713240655,38.31125619700625,47.35142944131109,58.00410847600405,24.78501882525239,47.348263153634015,47.46261044624566,37.66184150071516,0.0,42.370666210578975,0.0,0.0,45.08624411613796
2001-08,155.45143810593527,38.21532594701701,38.012171534141,51.99106334095174,58.30998323479908,27.720013096181574,51.42723308863004,49.94279071305818,36.475059764133874,0.0,48.592289596281624,0.0,0.0,46.41608675680043
2001-09,155.45143810593527,42.678284917464225,42.26729444344576,59.44554851894112,51.23155408215319,28.392270138700308,42.936453460487584,44.20431317630521,38.32579181663585,0.0,51.0869684596311,0.0,0.0,45.78090744613404
2001-10,155.45143810593527,40.26068971531056,39.971717848382674,50.05918234753922,53.8525870881526,29.172204716167936,43.94157966646763,49.88539751520878,38.16705226802929,39.624445604155774,49.507945001773464,20.51146517199482,35.265201713107764,47.45471117046354
