Month,Monthly,12-Month Average
2023-09,737.3122681062197,641.4828815008196
2023-10,751.4096895628688,656.4905483071028
2023-11,769.5809329123106,672.3466237775584
2023-12,790.534433064785,689.0374804807385
2023-01,815.9257710547598,706.8192212638966
2023-02,846.8465333466996,726.2220077686856
2023-03,877.4728632877103,747.1196527034682
2023-04,899.4533858833189,768.7371739472928
2023-05,920.0052811576595,790.8995870208452
2023-06,943.458769038538,813.7101337939276
2023-07,966.7813241214143,836.5366527371074
2023-08,989.6935858738605,859.0395697841786
2023-09,1015.8050065553579,882.2472979882735
2023-10,1045.6445390397118,906.7668687780106
2023-11,1076.8373516691267,932.3715703410785
2023-12,1105.5181725790846,958.6202153006034
