Month,All Items less Farm Produce. ,All Items less Farm Produce. and Energy,All Items
2013-09,147.733458819643,145.338479745829,147.93563936106335
2013-10,148.62318366230224,145.9581227130689,149.0707668606852
2013-11,149.40410390470703,146.72869696696267,150.21502253296458
2013-12,150.390995741788,147.749970806871,151.39535581417678
2014-01,150.66584606231908,147.64203749535372,152.24217293219186
2014-02,151.55540411941044,148.85753021028046,153.01800170445628
2014-03,152.070441575657,149.695709703587,154.17245867532054
2014-04,152.63156532221,150.005549671501,155.14488805118685
2014-05,153.6072678902,150.811253774462,156.36956888367132
2014-06,154.60402136848563,151.8127027145856,157.62898740272504
2014-07,155.258038463437,152.257964942576,158.7349403491038
2014-08,156.09182846226452,153.05982667730336,159.5391879924173
2014-09,156.882965263302,153.795253719065,160.29798523547765
2014-10,157.87619568563707,154.7624898012582,161.0919684255344
2014-11,158.82906913093424,155.75722161531476,162.08485536667328
2014-12,160.06419014226057,157.0459709853301,163.42833379550314
2015-01,161.20261736256742,158.1295773350281,164.74318487190988
2015-02,162.3823641516924,159.3689149098648,165.8900673013585
2015-03,163.68983623949833,160.7401606124215,167.39939978960155
2015-04,164.7488362805344,161.73933163392837,168.70737448967165
2015-05,166.8079288479793,163.7343909847106,170.58630740386576
2015-06,168.1902121155765,164.92006709832347,172.18081423570638
2015-07,169.15794974979877,165.80662573077353,173.30135891406007
2015-08,170.17869090361705,166.69555697695,174.29593312043247
2015-09,171.25116291007802,167.85926676395977,175.4541702523424
2015-10,171.95202015996085,168.51799088589746,176.23187913059837
2015-11,172.84631885217416,169.29665023234708,177.38961388068455
2015-12,174.29614782900637,170.71437204042093,179.22389392602312
2016-01,175.82478071392435,172.22945270906834,180.7694928624211
2016-02,181.18215463223973,174.94620234436985,186.2183210192273
2016-03,184.56251308976707,177.9766008630462,189.97289353167557
2016-04,188.01286587979092,179.2899091503984,194.1016943289773
2016-05,193.2591771287487,183.7460999513006,199.83870558336903
2016-06,196.97538286493284,187.0167160903753,203.36420794075465
2016-07,199.73307184879874,189.1207128472839,206.102190403832
2016-08,201.44190276503588,190.5997455850373,207.97903410567332
